,OBJECT_ID,CITY,COUNTY,STATE,COUNTRY
7967,1877111,Callender,San Luis Obispo County,California,US
7968,57460,Alturas,Modoc County,California,US
7969,506204,Pine City,Pine County,Minnesota,US
7970,30834,Cascade,Valley County,Idaho,US
7971,57185,Happy Camp,Siskiyou County,California,US
7972,152646,Entiat,Chelan County,Washington,US
7973,236859,Grantsville,Tooele County,Utah,US
7974,1545368,Eldorado,Schleicher County,Texas,US
7975,837231,Alabaster,Shelby County,Alabama,US
7976,1846781,Greece,Monroe County,New York,US
7977,1101004,San Ramon,Contra Costa County,California,US
7978,193768,Crow Agency,Big Horn County,Montana,US
7979,602129,Flatonia,Fayette County,Texas,US
7980,111826,Salmo,,British Columbia,CA
7981,1545383,Palestine,Anderson County,Texas,US
7982,1545380,Kerens,Navarro County,Texas,US
7983,1817553,Northampton,Hampshire County,Massachusetts,US
7984,1682991,Palestine,Anderson County,Texas,US
7985,293120,Navajo,Rio Arriba County,New Mexico,US
7986,121799,Afton,Lincoln County,Wyoming,US
7987,1092578,Ben Lomond,Santa Cruz County,California,US
7988,1847345,Estell Manor,Atlantic County,New Jersey,US
7989,238059,Arapahoe,Fremont County,Wyoming,US
7990,1261279,Douglasville,Douglas County,Georgia,US
7991,214681,Lost Hills,Kern County,California,US
7992,615158,Longview,Gregg County,Texas,US
7993,221540,Clifton,Mesa County,Colorado,US
7994,1118403,Palo Cedro,Shasta County,California,US
7995,818340,Petal,Forrest County,Mississippi,US
7996,124672,Cascade,Valley County,Idaho,US
7997,959867,Live Oak,Suwannee County,Florida,US
7998,1539078,Wills Point,Van Zandt County,Texas,US
7999,651266,Cisco,Eastland County,Texas,US
8000,1005520,Midway,Davidson County,North Carolina,US
8001,1456632,Oakridge,Lane County,Oregon,US
8002,977305,North Port,Sarasota County,Florida,US
8003,1386814,Thomasville,Thomas County,Georgia,US
8004,815437,Woodville,Wilkinson County,Mississippi,US
8005,102367,Chewelah,Stevens County,Washington,US
8006,40953,Flagstaff,Coconino County,Arizona,US
8007,244075,Yosemite Valley,Mariposa County,California,US
8008,884834,Broxton,Coffee County,Georgia,US
8009,651893,San Augustine,San Augustine County,Texas,US
8010,707294,Columbia,Marion County,Mississippi,US
8011,762912,Colville,Stevens County,Washington,US
8012,688159,Milo,Piscataquis County,Maine,US
8013,1348067,Bath,Steuben County,New York,US
8014,329679,Pocatello,Bannock County,Idaho,US
8015,1076555,Chowchilla,Madera County,California,US
8016,1633620,Bay City,Matagorda County,Texas,US
8017,1870653,Talmage,Mendocino County,California,US
8018,1451326,Greenville,Wayne County,Missouri,US
8019,958788,Inglis,Levy County,Florida,US
8020,955508,Bowling Green,Hardee County,Florida,US
8021,171331,Willow Creek,Humboldt County,California,US
8022,604187,Hallsville,Harrison County,Texas,US
8023,1085491,East Oakdale,Stanislaus County,California,US
8024,168481,West Yellowstone,Gallatin County,Montana,US
8025,1561090,Whitesboro,Grayson County,Texas,US
8026,1078788,Fairmead,Madera County,California,US
8027,823279,Central Point,Jackson County,Oregon,US
8028,1696750,Magnolia,Montgomery County,Texas,US
8029,13957,Hamilton,Ravalli County,Montana,US
8030,1197197,Millville,Cumberland County,New Jersey,US
8031,316147,Mecca,Riverside County,California,US
8032,1872388,El Dorado Hills,El Dorado County,California,US
8033,1636344,Kamiah,Lewis County,Idaho,US
8034,108712,Manchester,Clay County,Kentucky,US
8035,1789543,Estes Park,Larimer County,Colorado,US
8036,618593,Hickory Creek,Houston County,Texas,US
8037,705676,Collins,Covington County,Mississippi,US
8038,180486,Pine Ridge,Shannon County,South Dakota,US
8039,13972,Hamilton,Ravalli County,Montana,US
8040,802311,Albany,Clinton County,Kentucky,US
8041,1651437,Glasgow,Valley County,Montana,US
8042,1870282,Weaverville,Trinity County,California,US
8043,225797,Ryegate,Golden Valley County,Montana,US
8044,1446407,Fall Creek,Eau Claire County,Wisconsin,US
8045,764232,Chenoweth,Wasco County,Oregon,US
8046,1350009,Johnstown,Fulton County,New York,US
8047,1428271,Boiling Springs,Cleveland County,North Carolina,US
8048,418083,Jefferson,Putnam County,Georgia,US
8049,1073372,Kerman,Fresno County,California,US
8050,86847,Alturas,Modoc County,California,US
8051,1152321,Heflin,Cleburne County,Alabama,US
8052,1693774,Sherman,Grayson County,Texas,US
8053,772700,Pilot Rock,Umatilla County,Oregon,US
8054,551003,Pleasantville,Atlantic County,New Jersey,US
8055,1082508,Fairmead,Madera County,California,US
8056,1014475,Laurel Hill,Scotland County,North Carolina,US
8057,91073,Hoback,Teton County,Wyoming,US
8058,62531,Eureka,Lincoln County,Montana,US
8059,521394,Red Springs,Robeson County,North Carolina,US
8060,739670,McCormick,McCormick County,South Carolina,US
8061,974835,Port Charlotte,Charlotte County,Florida,US
8062,1539104,Amarillo,Potter County,Texas,US
8063,241040,Ashton,Fremont County,Idaho,US
8064,615722,Henderson,Rusk County,Texas,US
8065,685522,Fort Kent,Aroostook County,Maine,US
8066,752547,Dupree,Ziebach County,South Dakota,US
8067,251043,McAlester,Pittsburg County,Oklahoma,US
8068,454919,Wrightsville,Johnson County,Georgia,US
8069,88417,Grangeville,Idaho County,Idaho,US
8070,1218051,Ashland,Jackson County,Oregon,US
8071,526293,Pinehurst,Moore County,North Carolina,US
8072,1867535,Waianae,Honolulu County,Hawaii,US
8073,101411,La Pine,Deschutes County,Oregon,US
8074,1464111,Willow Creek,Humboldt County,California,US
8075,877960,Thomson,McDuffie County,Georgia,US
8076,676726,Spooner,Washburn County,Wisconsin,US
8077,478847,Plain Dealing,Bossier Parish,Louisiana,US
8078,956001,Wimauma,Hillsborough County,Florida,US
8079,1561414,Bogata,Red River County,Texas,US
8080,358890,Jamul,San Diego County,California,US
8081,840329,Hanceville,Cullman County,Alabama,US
8082,1785904,Pantego,Tarrant County,Texas,US
8083,390002,Calico Rock,Izard County,Arkansas,US
8084,1481091,Burney,Shasta County,California,US
8085,1435259,Alabaster,Shelby County,Alabama,US
8086,100854,Mountain Home,Elmore County,Idaho,US
8087,188541,Sisters,Deschutes County,Oregon,US
8088,228604,Pioche,Lincoln County,Nevada,US
8089,843823,Centreville,Bibb County,Alabama,US
8090,1146547,Odell,Hood River County,Oregon,US
8091,445301,Carnesville,Franklin County,Georgia,US
8092,316616,Bermuda Dunes,Riverside County,California,US
8093,238178,Randolph,Rich County,Utah,US
8094,983969,Villano Beach,Saint Johns County,Florida,US
8095,1474860,Grayling,Crawford County,Michigan,US
8096,22326,Rifle,Garfield County,Colorado,US
8097,1341583,Nanuet,Rockland County,New York,US
8098,572632,Berlin,Somerset County,Pennsylvania,US
8099,331490,Miles City,Custer County,Montana,US
8100,1693791,Honey Grove,Fannin County,Texas,US
8101,1679317,Foreman,Little River County,Arkansas,US
8102,898790,Tahlequah,Cherokee County,Oklahoma,US
8103,897562,Salina,Mayes County,Oklahoma,US
8104,1705241,Corazon,,Guayama,PR
8105,1674284,Gordo,Pickens County,Alabama,US
8106,538321,Weston,Somerset County,New Jersey,US
8107,239275,Rangely,Rio Blanco County,Colorado,US
8108,1067503,San Juan Bautista,San Benito County,California,US
8109,844115,Jasper,Walker County,Alabama,US
8110,1339006,East New York,Kings County,New York,US
8111,140193,Dunsmuir,Siskiyou County,California,US
8112,1135895,Aguanga,Riverside County,California,US
8113,1694569,Chandler,Henderson County,Texas,US
8114,1234182,Willcox,Cochise County,Arizona,US
8115,597773,Lexington,Henderson County,Tennessee,US
8116,1602842,Thorp,Clark County,Wisconsin,US
8117,1283828,Eagle Mountain,Utah County,Utah,US
8118,857740,Tallassee,Elmore County,Alabama,US
8119,1612135,Cartersville,Bartow County,Georgia,US
8120,761756,Chewelah,Stevens County,Washington,US
8121,1104498,Pine Grove,Amador County,California,US
8122,952057,Altamont,Klamath County,Oregon,US
8123,1349605,Penn Yan,Yates County,New York,US
8124,137117,Burney,Shasta County,California,US
8125,52774,Anderson,Grimes County,Texas,US
8126,1561605,Ames,Coryell County,Texas,US
8127,1504038,Butler,Choctaw County,Alabama,US
8128,250345,Talihina,Le Flore County,Oklahoma,US
8129,12390,Superior,Mineral County,Montana,US
8130,12300,Bend,Deschutes County,Oregon,US
8131,73259,Sisters,Deschutes County,Oregon,US
8132,289628,Ethete,Fremont County,Wyoming,US
8133,1832905,Gilmer,Upshur County,Texas,US
8134,1091225,Earlimart,Tulare County,California,US
8135,1795751,Tanner,King County,Washington,US
8136,255317,Devils Lake,Ramsey County,North Dakota,US
8137,1506747,Hope,Hempstead County,Arkansas,US
8138,1132546,Mira Loma,Riverside County,California,US
8139,1061167,McCaysville,Fannin County,Georgia,US
8140,702743,Pelahatchie,Rankin County,Mississippi,US
8141,848595,Sumiton,Walker County,Alabama,US
8142,38678,Hayfork,Trinity County,California,US
8143,1099637,Boonville,Mendocino County,California,US
8144,1457638,Wrightwood,San Bernardino County,California,US
8145,1600249,Pike Road,Montgomery County,Alabama,US
8146,398872,Palm Valley,Saint Johns County,Florida,US
8147,1139870,Mead Valley,Riverside County,California,US
8148,70302,Berry Creek,Butte County,California,US
8149,839349,Piedmont,Calhoun County,Alabama,US
8150,840814,Littleville,Colbert County,Alabama,US
8151,535654,Cordova,Richmond County,North Carolina,US
8152,1564031,Wallace,Shoshone County,Idaho,US
8153,772047,Rogue River,Jackson County,Oregon,US
8154,1261849,Chatsworth,Murray County,Georgia,US
8155,1638960,Idaho City,Boise County,Idaho,US
8156,91689,Princeton,,British Columbia,CA
8157,1457642,Banning,Riverside County,California,US
8158,1176007,Como,Panola County,Mississippi,US
8159,604670,Giddings,Lee County,Texas,US
8160,340179,Burns,Harney County,Oregon,US
8161,16416,Parks,Coconino County,Arizona,US
8162,1375157,Greensboro,Greene County,Georgia,US
8163,1876045,Felton,Santa Cruz County,California,US
8164,534023,Lake Waccamaw,Columbus County,North Carolina,US
8165,875860,Lexington,Oglethorpe County,Georgia,US
8166,1686657,Antlers,Pushmataha County,Oklahoma,US
8167,845823,Monroeville,Monroe County,Alabama,US
8168,178460,Macy,Thurston County,Nebraska,US
8169,732767,Ridgeville,Dorchester County,South Carolina,US
8170,366795,American Canyon,Napa County,California,US
8171,33077,Lebec,Kern County,California,US
8172,1026793,Edenton,Chowan County,North Carolina,US
8173,1668898,Newfield,Gloucester County,New Jersey,US
8174,383266,Magnolia,Columbia County,Arkansas,US
8175,1053331,Pinebluff,Moore County,North Carolina,US
8176,1794586,Socorro,Socorro County,New Mexico,US
8177,76177,Newcastle,Weston County,Wyoming,US
8178,1638682,Downieville,Sierra County,California,US
8179,1419961,Tifton,Tift County,Georgia,US
8180,423413,Macon,Bibb County,Georgia,US
8181,1378023,Darien,McIntosh County,Georgia,US
8182,1850599,Balch Springs,Dallas County,Texas,US
8183,695566,Liberty,Amite County,Mississippi,US
8184,139823,Challis,Custer County,Idaho,US
8185,1509772,Roseville,Placer County,California,US
8186,825867,Greenwood,Leflore County,Mississippi,US
8187,1703511,Brenas,,Vega Alta,PR
8188,1100476,Gilroy,Santa Clara County,California,US
8189,39845,Sheridan,Sheridan County,Wyoming,US
8190,1081914,Hilmar-Irwin,Merced County,California,US
8191,234245,Weiser,Washington County,Idaho,US
8192,139722,Happy Camp,Siskiyou County,California,US
8193,1640735,Hamilton,Ravalli County,Montana,US
8194,411213,Wellborn,Suwannee County,Florida,US
8195,689237,Culp Creek,Lane County,Oregon,US
8196,1637751,La Grande,Union County,Oregon,US
8197,759541,Fruitdale,Josephine County,Oregon,US
8198,1088326,Exeter,Tulare County,California,US
8199,1105215,Ione,Amador County,California,US
8200,651297,Camp Swift,Bastrop County,Texas,US
8201,282306,Willow Creek,Humboldt County,California,US
8202,868453,Buchanan,Haralson County,Georgia,US
8203,1734306,Eugene,Lane County,Oregon,US
8204,138185,Council,Adams County,Idaho,US
8205,757286,Duchesne,Duchesne County,Utah,US
8206,1108312,Durham,Butte County,California,US
8207,834945,Bay Springs,Jasper County,Mississippi,US
8208,1584379,Clear Lake,Deuel County,South Dakota,US
8209,1602752,Park Falls,Price County,Wisconsin,US
8210,979326,Middleburg,Clay County,Florida,US
8211,1561815,Premont,Jim Wells County,Texas,US
8212,1698139,Hempstead,Waller County,Texas,US
8213,416987,Boston,Thomas County,Georgia,US
8214,142609,Heppner,Morrow County,Oregon,US
8215,1827849,Dyersburg,Dyer County,Tennessee,US
8216,1312943,Wheatland,Platte County,Wyoming,US
8217,227592,Battle Mountain,Lander County,Nevada,US
8218,897589,Vian,Sequoyah County,Oklahoma,US
8219,1033115,Mills River,Henderson County,North Carolina,US
8220,245412,Immokalee,Collier County,Florida,US
8221,759220,Prineville,Crook County,Oregon,US
8222,1717420,Corozal,,Corozal,PR
8223,1074058,Dos Palos,Merced County,California,US
8224,1539194,Ozona,Crockett County,Texas,US
8225,715859,Yoncalla,Douglas County,Oregon,US
8226,839871,Steele,Saint Clair County,Alabama,US
8227,1455039,Superior,Mineral County,Montana,US
8228,1464619,Ethete,Fremont County,Wyoming,US
8229,213655,Lone Pine,Inyo County,California,US
8230,956036,Homosassa,Citrus County,Florida,US
8231,888527,Bogalusa,Washington Parish,Louisiana,US
8232,903069,Broken Bow,McCurtain County,Oklahoma,US
8233,1120287,Shasta,Shasta County,California,US
8234,691702,Leakesville,Greene County,Mississippi,US
8235,168608,Grants,Cibola County,New Mexico,US
8236,314690,Good Hope,Riverside County,California,US
8237,344522,Milford,Beaver County,Utah,US
8238,810468,Lexington,Holmes County,Mississippi,US
8239,1078793,Atwater,Merced County,California,US
8240,1105134,Sutter Creek,Amador County,California,US
8241,1191387,Greece,Monroe County,New York,US
8242,157435,John Day,Grant County,Oregon,US
8243,889731,Winnfield,Winn Parish,Louisiana,US
8244,962870,Carrabelle,Franklin County,Florida,US
8245,837264,Graysville,Jefferson County,Alabama,US
8246,1119660,Redding,Shasta County,California,US
8247,1638350,John Day,Grant County,Oregon,US
8248,119749,English,Crawford County,Indiana,US
8249,1108089,Oroville,Butte County,California,US
8250,318842,Burney,Shasta County,California,US
8251,31259,White Sulphur Springs,Meagher County,Montana,US
8252,968169,Lynn Haven,Bay County,Florida,US
8253,467322,Mount Pulaski,Logan County,Illinois,US
8254,82333,Leavenworth,Chelan County,Washington,US
8255,318343,Hidden Valley Lake,Lake County,California,US
8256,937961,Graysville,Rhea County,Tennessee,US
8257,331355,Colstrip,Rosebud County,Montana,US
8258,941297,Chapel Hill,Marshall County,Tennessee,US
8259,423612,Tennille,Washington County,Georgia,US
8260,702004,Summit,Pike County,Mississippi,US
8261,1385671,Cochran,Bleckley County,Georgia,US
8262,885517,Kinder,Allen Parish,Louisiana,US
8263,67939,Arco,Butte County,Idaho,US
8264,1282686,Spencer,Van Buren County,Tennessee,US
8265,1173870,Hazlehurst,Copiah County,Mississippi,US
8266,655847,Athens,Henderson County,Texas,US
8267,598869,Brownsboro,Henderson County,Texas,US
8268,159574,East Quincy,Plumas County,California,US
8269,1847142,Inwood,New York County,New York,US
8270,401325,Okeechobee,Okeechobee County,Florida,US
8271,598870,Logansport,De Soto Parish,Louisiana,US
8272,923332,Latta,Dillon County,South Carolina,US
8273,1728629,Juneau,Juneau City and Borough,Alaska,US
8274,1831323,Glen Rose,Somervell County,Texas,US
8275,256500,Fort Yates,Sioux County,North Dakota,US
8276,118042,Wallace,Shoshone County,Idaho,US
8277,1124178,Los Molinos,Tehama County,California,US
8278,247274,Byng,Pontotoc County,Oklahoma,US
8279,1206069,Leesburg,Lee County,Georgia,US
8280,1169409,Magnolia,Pike County,Mississippi,US
8281,763720,Opportunity,Spokane County,Washington,US
8282,1344924,Eden,Erie County,New York,US
8283,1411414,Bogart,Oconee County,Georgia,US
8284,1401169,Milledgeville,Baldwin County,Georgia,US
8285,117626,Dunsmuir,Siskiyou County,California,US
8286,1633830,Woodville,Tyler County,Texas,US
8287,520654,Southern Pines,Moore County,North Carolina,US
8288,1584515,Watertown,Codington County,South Dakota,US
8289,726183,Veneta,Lane County,Oregon,US
8290,387994,Dierks,Howard County,Arkansas,US
8291,1039177,Lincolnton,Lincoln County,North Carolina,US
8292,1614029,Blue Lake,Humboldt County,California,US
8293,1871143,American Canyon,Napa County,California,US
8294,1416636,Thomson,McDuffie County,Georgia,US
8295,1283326,Falling Water,Hamilton County,Tennessee,US
8296,142550,John Day,Grant County,Oregon,US
8297,239796,Cardston,,Alberta,CA
8298,959460,Madison,Madison County,Florida,US
8299,388192,Wrightsville,Pulaski County,Arkansas,US
8300,1724215,Pinedale,Sublette County,Wyoming,US
8301,553179,Millville,Cumberland County,New Jersey,US
8302,1188400,Ravenna,Buffalo County,Nebraska,US
8303,24161,Alturas,Modoc County,California,US
8304,485853,Caledonia,Kent County,Michigan,US
8305,1460547,Bagdad,Yavapai County,Arizona,US
8306,191200,Willow Creek,Humboldt County,California,US
8307,1099177,Laytonville,Mendocino County,California,US
8308,1698106,Abilene,Taylor County,Texas,US
8309,1789604,Perry Park,Douglas County,Colorado,US
8310,371077,Brooksville,Noxubee County,Mississippi,US
8311,1581959,Goldendale,Klickitat County,Washington,US
8312,249419,Pawhuska,Osage County,Oklahoma,US
8313,1002926,Jacksonville,Onslow County,North Carolina,US
8314,969500,Bronson,Levy County,Florida,US
8315,168339,Williams,Josephine County,Oregon,US
8316,1727989,Oakridge,Lane County,Oregon,US
8317,1099873,Boonville,Mendocino County,California,US
8318,122392,Custer,Custer County,South Dakota,US
8319,563375,Lucasville,Scioto County,Ohio,US
8320,1174297,Ackerman,Choctaw County,Mississippi,US
8321,1512021,Livermore,Alameda County,California,US
8322,1661947,Fort Collins,Larimer County,Colorado,US
8323,711815,Warm Springs,Deer Lodge County,Montana,US
8324,1116958,Loma Rica,Yuba County,California,US
8325,1217745,Veneta,Lane County,Oregon,US
8326,849110,Underwood-Petersville,Lauderdale County,Alabama,US
8327,846749,Citronelle,Mobile County,Alabama,US
8328,2883,Socorro,Socorro County,New Mexico,US
8329,1545672,Alamo,Hidalgo County,Texas,US
8330,55257,Reserve,Catron County,New Mexico,US
8331,765828,Geneva,Whatcom County,Washington,US
8332,1174250,Prentiss,Jefferson Davis County,Mississippi,US
8333,888632,Pearl River,Saint Tammany Parish,Louisiana,US
8334,888897,Covington,Saint Tammany Parish,Louisiana,US
8335,1138493,Winchester,Riverside County,California,US
8336,807095,Medford,Jackson County,Oregon,US
8337,1479492,Paso Robles,San Luis Obispo County,California,US
8338,1174251,Holly Springs,Marion County,Mississippi,US
8339,1573924,Filer,Twin Falls County,Idaho,US
8340,113987,Twain Harte,Tuolumne County,California,US
8341,557313,Millville,Cumberland County,New Jersey,US
8342,1365946,Montgomery,Montgomery County,Alabama,US
8343,1203334,Havana,Gadsden County,Florida,US
8344,937608,Hopewell,Bradley County,Tennessee,US
8345,1871326,Lake Elsinore,Riverside County,California,US
8346,464402,Lapwai,Nez Perce County,Idaho,US
8347,310661,Day Valley,Santa Cruz County,California,US
8348,1791965,Oakridge,Lane County,Oregon,US
8349,2292,Buena Vista,Chaffee County,Colorado,US
8350,975496,Polk City,Polk County,Florida,US
8351,1202175,Hawkinsville,Pulaski County,Georgia,US
8352,313057,Bay Point,Contra Costa County,California,US
8353,455553,McDonough,Henry County,Georgia,US
8354,1457747,Three Rivers,Tulare County,California,US
8355,1290697,East Glenville,Schenectady County,New York,US
8356,1337525,Tonawanda,Erie County,New York,US
8357,1576595,Fort Totten,Benson County,North Dakota,US
8358,68895,Verdi,Washoe County,Nevada,US
8359,680105,Saint David,Cochise County,Arizona,US
8360,280707,Davenport,Lincoln County,Washington,US
8361,454057,Dublin,Laurens County,Georgia,US
8362,666963,Kalama,Cowlitz County,Washington,US
8363,1407111,Alamo,Wheeler County,Georgia,US
8364,1570672,Cohasset,Itasca County,Minnesota,US
8365,1615654,Farmington,Alcorn County,Mississippi,US
8366,1568008,Tulelake,Siskiyou County,California,US
8367,1175424,Newton,Newton County,Mississippi,US
8368,1365586,Jacksonville,Calhoun County,Alabama,US
8369,1191089,Inwood,Nassau County,New York,US
8370,1566948,Moab,Grand County,Utah,US
8371,1575009,Redby,Beltrami County,Minnesota,US
8372,1763382,Linden,Cass County,Texas,US
8373,694935,Monticello,Lawrence County,Mississippi,US
8374,1147666,Tuskegee,Macon County,Alabama,US
8375,623664,Crystal City,Zavala County,Texas,US
8376,1403176,Sylvester,Worth County,Georgia,US
8377,140883,Quincy,Plumas County,California,US
8378,1864518,Waianae,Honolulu County,Hawaii,US
8379,1111713,Gridley,Butte County,California,US
8380,910960,Monarch Mill,Union County,South Carolina,US
8381,597847,Paris,Henry County,Tennessee,US
8382,613599,Overton,Rusk County,Texas,US
8383,1064288,Peach Springs,Mohave County,Arizona,US
8384,144985,Bemidji,Beltrami County,Minnesota,US
8385,191205,Willow Creek,Humboldt County,California,US
8386,1127193,Wrightwood,San Bernardino County,California,US
8387,191760,Willow Creek,Humboldt County,California,US
8388,1781096,Trentwood,Spokane County,Washington,US
8389,457348,Willacoochee,Atkinson County,Georgia,US
8390,1519782,Waterford,Saratoga County,New York,US
8391,1863581,Makaha,Honolulu County,Hawaii,US
8392,862025,Malvern,Hot Spring County,Arkansas,US
8393,214730,Taft Heights,Kern County,California,US
8394,1596727,Sauk Centre,Stearns County,Minnesota,US
8395,900535,De Queen,Sevier County,Arkansas,US
8396,480171,Clarks,Caldwell Parish,Louisiana,US
8397,1175517,Batesville,Panola County,Mississippi,US
8398,355449,Three Rivers,Tulare County,California,US
8399,144166,Heber-Overgaard,Navajo County,Arizona,US
8400,111612,Heber-Overgaard,Navajo County,Arizona,US
8401,1174978,Monticello,Lawrence County,Mississippi,US
8402,1870937,Hilmar-Irwin,Merced County,California,US
8403,1116572,Lake of the Pines,Nevada County,California,US
8404,748692,Lakeview,Lake County,Oregon,US
8405,709716,Water Valley,Yalobusha County,Mississippi,US
8406,903084,Broken Bow,McCurtain County,Oklahoma,US
8407,689589,Barview,Coos County,Oregon,US
8408,6048,Glenmora,Rapides Parish,Louisiana,US
8409,1500976,El Dorado,Union County,Arkansas,US
8410,614045,Jefferson,Marion County,Texas,US
8411,545741,Smithville,Atlantic County,New Jersey,US
8412,1600272,Grove Hill,Clarke County,Alabama,US
8413,545740,Smithville,Atlantic County,New Jersey,US
8414,701631,Sumrall,Lamar County,Mississippi,US
8415,938343,Crump,Hardin County,Tennessee,US
8416,1072625,Coalinga,Fresno County,California,US
8417,859246,El Dorado,Union County,Arkansas,US
8418,1164549,Piedmont,Calhoun County,Alabama,US
8419,696030,Petal,Forrest County,Mississippi,US
8420,1562284,Marshall,Harrison County,Texas,US
8421,411695,Geneva,Seminole County,Florida,US
8422,1454504,Pinedale,Sublette County,Wyoming,US
8423,72805,Glide,Douglas County,Oregon,US
8424,1231882,Westcliffe,Custer County,Colorado,US
8425,1266935,Whitley City,McCreary County,Kentucky,US
8426,69659,Happy Camp,Siskiyou County,California,US
8427,1587374,Cottage Grove,Lane County,Oregon,US
8428,1113498,Lincoln,Placer County,California,US
8429,725614,Tulelake,Siskiyou County,California,US
8430,809605,Canton,Madison County,Mississippi,US
8431,421192,Hahira,Lowndes County,Georgia,US
8432,602693,Mount Vernon,Franklin County,Texas,US
8433,921929,Latta,Dillon County,South Carolina,US
8434,71559,Lakeview,Lake County,Oregon,US
8435,244723,Shady Cove,Jackson County,Oregon,US
8436,933897,Brighton,Lincoln County,Tennessee,US
8437,69803,Happy Camp,Siskiyou County,California,US
8438,363636,South Dos Palos,Merced County,California,US
8439,637698,Marshall,Harrison County,Texas,US
8440,1128553,Rainbow,San Diego County,California,US
8441,170115,Sand Lake,Iosco County,Michigan,US
8442,307268,Beaver Dam,Mohave County,Arizona,US
8443,900149,Wilburton,Latimer County,Oklahoma,US
8444,376948,Neosho,Newton County,Missouri,US
8445,749920,Summerset,Meade County,South Dakota,US
8446,1876953,Burney,Shasta County,California,US
8447,1213833,Willow Creek,Humboldt County,California,US
8448,1389027,Summerville,Chattooga County,Georgia,US
8449,233076,Merlin,Josephine County,Oregon,US
8450,1145691,Klamath Falls,Klamath County,Oregon,US
8451,232445,Tulelake,Siskiyou County,California,US
8452,765975,Chewelah,Stevens County,Washington,US
8453,39988,Alturas,Modoc County,California,US
8454,1282812,South Fulton,Obion County,Tennessee,US
8455,179243,Fort Thompson,Buffalo County,South Dakota,US
8456,1662157,Cripple Creek,Teller County,Colorado,US
8457,1828140,Taylorsville,Smith County,Mississippi,US
8458,1369750,Smackover,Union County,Arkansas,US
8459,604311,Woodville,Tyler County,Texas,US
8460,812413,Walnut Grove,Leake County,Mississippi,US
8461,1275242,Richland Center,Richland County,Wisconsin,US
8462,863836,Waldo,Columbia County,Arkansas,US
8463,827202,Sharon,Jones County,Mississippi,US
8464,605160,Hemphill,Sabine County,Texas,US
8465,23774,Canyon City,Grant County,Oregon,US
8466,1098285,Covelo,Mendocino County,California,US
8467,707513,Columbia,Marion County,Mississippi,US
8468,773894,Sheridan,Sheridan County,Wyoming,US
8469,1873396,Fort Bragg,Mendocino County,California,US
8470,1203226,Clayton,Rabun County,Georgia,US
8471,709820,Prentiss,Jefferson Davis County,Mississippi,US
8472,1199574,Oceana,Wyoming County,West Virginia,US
8473,1358232,Chipley,Washington County,Florida,US
8474,1181359,Pinon Hills,San Bernardino County,California,US
8475,773592,Sleepy Hollow,Campbell County,Wyoming,US
8476,1664308,Little Round Lake,Sawyer County,Wisconsin,US
8477,1864180,Makaha,Honolulu County,Hawaii,US
8478,623801,Hallettsville,Lavaca County,Texas,US
8479,1222401,Collins,Covington County,Mississippi,US
8480,201672,Whiteriver,Navajo County,Arizona,US
8481,678661,Princeton,Mercer County,West Virginia,US
8482,1500636,Smackover,Union County,Arkansas,US
8483,1477414,Burwell,Garfield County,Nebraska,US
8484,1759434,Trenton,Dade County,Georgia,US
8485,774099,Wright,Campbell County,Wyoming,US
8486,725595,Klamath Falls,Klamath County,Oregon,US
8487,1423909,DeQuincy,Calcasieu Parish,Louisiana,US
8488,678666,Williamson,Mingo County,West Virginia,US
8489,137724,Prineville,Crook County,Oregon,US
8490,365562,Merced,Merced County,California,US
8491,1147392,Moundville,Hale County,Alabama,US
8492,1813614,Granbury,Hood County,Texas,US
8493,1348097,Nesconset,Suffolk County,New York,US
8494,365503,Colusa,Colusa County,California,US
8495,710294,Columbia,Marion County,Mississippi,US
8496,554379,Newfield,Gloucester County,New Jersey,US
8497,810730,Morton,Scott County,Mississippi,US
8498,1260425,Alamo,Wheeler County,Georgia,US
8499,1527220,Meridian,Bosque County,Texas,US
8500,1268191,Hazard,Perry County,Kentucky,US
8501,1183100,Navajo,Rio Arriba County,New Mexico,US
8502,653017,Orange Grove,Jim Wells County,Texas,US
8503,597907,Fairfield Glade,Cumberland County,Tennessee,US
8504,128962,Reserve,Catron County,New Mexico,US
8505,895327,Abita Springs,Saint Tammany Parish,Louisiana,US
8506,1679375,Windsor,Bertie County,North Carolina,US
8507,1789469,Greybull,Big Horn County,Wyoming,US
8508,806374,Shady Cove,Jackson County,Oregon,US
8509,1379462,LaFayette,Walker County,Georgia,US
8510,1726528,Gardnerville Ranchos,Douglas County,Nevada,US
8511,138693,Superior,Mineral County,Montana,US
8512,1004219,Mount Gilead,Montgomery County,North Carolina,US
8513,1163743,Loxley,Baldwin County,Alabama,US
8514,195205,Lame Deer,Rosebud County,Montana,US
8515,57697,Crestline,San Bernardino County,California,US
8516,1096431,Esparto,Yolo County,California,US
8517,1199973,Adams,Adams County,Wisconsin,US
8518,1108341,Palermo,Butte County,California,US
8519,1173904,Lucedale,George County,Mississippi,US
8520,169617,Kernville,Kern County,California,US
8521,1686484,Experiment,Spalding County,Georgia,US
8522,948983,Chilhowie,Smyth County,Virginia,US
8523,93969,Leavenworth,Chelan County,Washington,US
8524,1068378,Ridgemark,San Benito County,California,US
8525,48938,Central Valley (historical),Shasta County,California,US
8526,345768,Blanding,San Juan County,Utah,US
