,Unnamed: 0,START_DATE,END_DATE
482,0,2005-02-02,2005-02-02
483,1253614,2002-02-02,2002-02-02
484,1435445,1995-02-02,
485,973289,1993-02-02,
486,1257109,2002-02-02,2002-02-02
487,900701,1997-02-03,
488,1421053,1994-02-03,1994-02-03
489,598543,2000-02-03,
490,958853,1992-02-03,
491,1530202,2009-02-03,
492,1859174,2015-02-03,2015-02-03
493,749792,2001-02-03,
494,1006129,1993-02-03,
495,580642,2003-02-03,
496,1003795,1993-02-03,
497,1240637,2000-02-03,2000-02-03
498,1717697,2010-02-03,
499,728393,1996-02-03,1996-02-03
500,1325855,1992-02-03,1992-02-03
501,1015432,1995-02-03,
502,1239373,2000-02-03,2000-02-03
503,1594299,2012-02-03,2012-02-03
504,1672965,2013-02-03,2013-02-03
505,1168396,1998-02-04,1998-02-04
506,1713279,2007-02-04,
507,789912,1992-02-04,
508,1726219,2014-02-04,2014-02-04
509,961276,1996-02-04,
510,724770,1999-02-04,
511,134985,2000-02-04,2000-02-05
512,737676,1994-02-04,1994-02-04
513,1240753,2000-02-04,2000-02-04
514,852378,2000-02-04,
515,1713234,2007-02-04,
516,247376,2008-02-04,2008-02-04
517,1609437,2012-02-04,2012-02-04
518,1672597,2013-02-04,2013-02-04
519,1386895,1997-02-04,1997-02-04
520,703489,1995-02-04,1995-02-04
521,641544,2008-02-04,
522,781856,1992-02-04,1992-02-04
523,693597,1994-02-04,1994-02-04
524,1430204,1994-02-04,
525,991857,2001-02-05,
526,628318,2006-02-05,
527,352605,2000-02-05,2000-02-05
528,1382202,1993-02-05,1993-02-05
529,745981,1992-02-05,1992-02-05
530,352766,2006-02-05,2006-02-06
531,917751,2000-02-05,
532,1703751,2004-02-05,
533,1706009,2005-02-05,
534,882343,1999-02-05,
535,1549909,2011-02-05,
536,1153002,2008-02-05,2008-02-05
537,695574,1996-02-05,1996-02-05
538,985034,2001-02-05,
539,1508174,2011-02-05,
540,1345974,2002-02-05,2002-02-05
541,1308077,2006-02-05,2006-02-05
542,1706004,2005-02-05,
543,1413962,1996-02-05,1996-02-05
544,409138,2009-02-05,
545,1225148,2008-02-05,
546,580284,2003-02-05,
547,1530338,2009-02-05,
548,525894,2007-02-05,
549,453152,2008-02-05,
550,1677160,2013-02-06,2013-02-06
551,930816,2000-02-06,
552,1451512,2001-02-06,
553,1398391,1992-02-06,1992-02-07
554,1624445,2012-02-06,2012-02-06
555,116965,1999-02-06,1999-02-06
556,1236465,2000-02-06,2000-02-06
557,1406021,1997-02-06,1997-02-06
558,535986,2009-02-06,
559,1697871,2013-02-06,
560,781386,1994-02-06,1994-02-06
561,745983,1992-02-06,1992-02-06
562,1540814,2010-02-06,
563,1228910,2009-02-06,2009-02-06
564,879873,1999-02-06,
565,283628,2000-02-06,2000-02-06
566,1530467,2009-02-06,
567,1413861,1997-02-06,1997-02-06
568,538389,2006-02-06,
569,704717,1995-02-06,1995-02-06
570,898377,2001-02-06,
571,1673837,2013-02-06,2013-02-06
572,826962,2000-02-07,
573,1394559,1996-02-07,1996-02-07
574,1248102,2001-02-07,2001-02-07
575,576258,2007-02-07,
576,1001340,1992-02-07,
577,1831124,2015-02-07,
578,966892,1996-02-07,
579,828076,2000-02-07,
580,790551,1995-02-07,
581,568702,2007-02-07,
582,1046023,2001-02-07,
583,784495,1993-02-07,
584,781108,1995-02-07,1995-02-07
585,1530507,2009-02-07,
586,789579,1994-02-07,
587,1244624,2001-02-07,2001-02-07
588,1401743,1993-02-07,1993-02-07
589,804454,2001-02-07,
590,703703,1995-02-07,1995-02-07
591,1819275,2015-02-07,2015-02-07
592,459516,2009-02-07,
593,535125,2009-02-07,
594,805439,2001-02-07,
595,708300,1996-02-07,1996-02-07
596,400398,2003-02-07,
597,992852,2001-02-08,
598,1437653,1996-02-08,
599,1518337,2011-02-08,2011-02-08
600,533802,2009-02-08,
601,297994,2006-02-08,2006-02-08
602,446691,2007-02-08,
603,789604,1993-02-08,
604,1249089,2001-02-08,2001-02-08
605,1255109,2002-02-08,2002-02-08
606,422981,2005-02-08,
607,642007,2008-02-08,
608,1203779,2010-02-08,
609,1043266,2001-02-08,
610,1690367,2013-02-08,
611,747954,1992-02-08,1992-02-08
612,1235044,2000-02-08,2000-02-08
613,1367602,2009-02-08,
614,696482,1992-02-09,1992-02-09
615,858987,2002-02-09,
616,458281,2009-02-09,
617,642443,2008-02-09,
618,849479,2000-02-09,
619,1250343,2001-02-09,2001-02-09
620,1831320,2015-02-09,
621,703882,1995-02-09,1995-02-09
622,944760,2002-02-09,
623,1245377,2001-02-09,2001-02-09
624,690628,1993-02-09,1993-02-09
625,9448,2006-02-09,2006-02-11
626,1235741,2000-02-09,2000-02-09
627,851758,2000-02-09,
628,790100,1992-02-09,
629,1016775,1995-02-09,
630,1750015,2014-02-09,2014-02-09
631,805477,2001-02-09,
632,1516102,2011-02-09,2011-02-09
633,733532,1995-02-09,1995-02-09
634,1166822,1998-02-09,1998-02-09
635,587100,2009-02-09,
636,600042,2000-02-09,
637,95364,1996-02-09,1996-02-09
638,1687066,2013-02-09,2013-02-09
639,933314,2001-02-09,
640,610547,1996-02-09,
641,1691404,2013-02-09,
642,1452757,1998-02-09,
643,1819488,2015-02-09,2015-02-09
644,863920,2000-02-09,
645,834618,2002-02-09,
646,1378663,1992-02-09,1992-02-09
647,1635064,2012-02-09,
648,987606,2000-02-10,
649,242853,1998-02-10,1998-02-10
650,848681,2000-02-10,
651,1019958,1996-02-10,
652,594786,2006-02-10,
653,525268,2007-02-10,
654,850444,2000-02-10,
655,1831802,2015-02-10,
656,626651,2006-02-10,
657,1040918,2001-02-10,
658,892803,2000-02-10,
659,1750070,2014-02-10,2014-02-10
660,597007,2008-02-10,
661,826007,2000-02-10,
662,1710242,2006-02-10,
663,529857,2008-02-10,
664,1039350,2000-02-10,
665,1388242,1994-02-10,1994-02-10
666,1720274,2011-02-10,
667,1046643,2001-02-10,
668,1703802,2004-02-10,
669,529845,2008-02-10,
670,519967,2005-02-10,
671,529749,2008-02-10,
672,529878,2008-02-10,
673,1154693,2003-02-10,2003-02-10
674,910956,1999-02-10,
675,1326576,1993-02-10,1993-02-10
676,1380493,1996-02-10,1996-02-10
677,690392,1993-02-10,1993-02-10
678,1334592,2004-02-10,2004-02-10
679,458990,2009-02-10,
680,1240501,2000-02-10,2000-02-10
681,199575,1997-02-10,1997-02-10
682,529848,2008-02-10,
683,1609891,2012-02-11,2012-02-11
684,1152989,2008-02-11,2008-02-11
685,312509,2006-02-11,2006-02-11
686,1627022,2012-02-11,
687,728163,1996-02-11,1996-02-11
688,678944,2008-02-11,
689,1774395,2014-02-11,2014-02-11
690,1004667,1993-02-11,
691,283704,2002-02-11,2002-02-11
692,626914,2006-02-11,
693,1399954,1992-02-11,1992-02-11
694,461253,2009-02-11,
695,452221,2008-02-11,
696,1225276,2008-02-11,
697,1187622,2009-02-11,
698,1609378,2012-02-11,2012-02-11
699,1239039,2000-02-11,2000-02-11
700,420804,2005-02-11,
701,1515933,2011-02-11,2011-02-11
702,1619174,2012-02-11,2012-02-11
703,1391323,1992-02-11,1992-02-11
704,401518,2003-02-11,
705,922410,2001-02-11,
706,1710263,2006-02-11,
707,916757,2000-02-11,
708,787488,1994-02-11,
709,529951,2008-02-11,
710,529980,2008-02-11,
711,1720302,2011-02-11,
712,1040354,2001-02-11,
713,628740,2006-02-11,
714,526479,2007-02-11,
715,709012,1996-02-12,1996-02-12
716,1713696,2007-02-12,
717,1710293,2006-02-12,
718,534762,2009-02-12,
719,1713718,2007-02-12,
720,1520925,2011-02-12,
721,1720357,2011-02-12,
722,642393,2008-02-12,
723,534761,2009-02-12,
724,1697500,2013-02-12,
725,1530813,2009-02-12,
726,1018614,1996-02-12,
727,587549,2009-02-12,
728,457799,2008-02-12,
729,1703851,2004-02-12,
730,1266481,2008-02-12,2008-02-12
731,1550213,2011-02-12,
732,1168024,1998-02-12,1998-02-12
733,781849,1996-02-12,1996-02-12
734,534760,2009-02-12,
735,173566,1999-02-12,1999-02-12
736,613601,1999-02-12,
737,588872,2005-02-12,
738,823166,2007-02-12,
739,989026,2000-02-12,
740,1716153,2009-02-12,
741,1530851,2009-02-12,
742,1664063,2013-02-12,2013-02-12
743,582283,2008-02-12,
744,866674,2002-02-12,
745,1610351,2012-02-13,2012-02-13
746,1710317,2006-02-13,
747,1431931,1994-02-13,
748,704134,1995-02-13,1995-02-13
749,458324,2009-02-13,
750,1491502,2011-02-13,2011-02-13
751,630743,2006-02-13,
752,783095,1996-02-13,1996-02-13
753,967021,1996-02-13,
754,912843,1999-02-13,
755,1280683,2009-02-13,2009-02-13
756,700815,1994-02-13,1994-02-13
757,884291,1999-02-13,
758,971081,1999-02-13,
759,1052938,2003-02-13,
760,1833214,2015-02-13,2015-02-13
761,608696,1996-02-13,
762,1610950,2012-02-13,2012-02-13
763,593234,2007-02-13,
764,1016381,1995-02-13,
765,448777,2007-02-13,
766,1740908,2014-02-14,
767,1514571,2011-02-14,2011-02-14
768,1859641,2015-02-14,2015-02-14
769,777662,1996-02-14,1996-02-14
770,382069,2006-02-14,
771,1482008,2011-02-14,2011-02-14
772,971101,1999-02-14,
773,6989,2006-02-14,2006-02-14
774,369907,2005-02-14,2005-02-20
775,842163,1998-02-14,
776,935250,2002-02-14,
777,987980,2000-02-14,
778,628098,2006-02-14,
779,517324,2006-02-14,
780,1403906,1996-02-14,1996-02-14
781,1459113,2011-02-14,2011-02-17
782,967056,1996-02-14,
783,1017504,1995-02-14,
784,1697293,2013-02-14,
785,985847,2000-02-14,
786,1478006,2011-02-14,2011-02-14
787,1839470,2015-02-14,2015-02-14
788,1665973,2013-02-14,2013-02-14
789,1801809,2015-02-14,2015-02-14
790,1819795,2015-02-14,2015-02-14
791,613134,1999-02-14,
792,975841,1996-02-14,
793,1839377,2015-02-14,2015-02-14
794,1713905,2007-02-14,
795,839126,1998-02-14,
796,411142,2005-02-14,
797,1255817,2002-02-14,2002-02-14
798,836448,2002-02-14,
799,1415271,1994-02-14,1994-02-14
800,389322,2005-02-14,
801,410734,2005-02-14,
802,883597,1999-02-15,
803,874133,1999-02-15,
804,1876284,2014-02-15,
805,630331,2006-02-15,
806,1135480,2008-02-15,
807,875233,1999-02-15,
808,518164,2006-02-15,
809,1167568,1998-02-15,1998-02-15
810,775568,1994-02-15,1994-02-15
811,452913,2008-02-15,
812,839252,1998-02-15,
813,823880,2000-02-15,
814,420376,2003-02-15,
815,839144,1998-02-15,
816,1487387,2011-02-15,2011-02-15
817,986552,2001-02-15,
818,196424,1997-02-15,1997-02-15
819,1619374,2012-02-15,2012-02-15
820,1258634,2002-02-15,2002-02-15
821,971127,1999-02-15,
822,594880,2006-02-16,
823,1683114,2013-02-16,2013-02-16
824,992861,2001-02-16,
825,992400,2001-02-16,
826,1740682,2014-02-16,
827,618975,2006-02-16,
828,1166771,1997-02-16,1997-02-16
829,846069,1999-02-16,
830,852805,2000-02-16,
831,1706338,2005-02-16,
832,1714051,2007-02-16,
833,316847,2007-02-16,2007-02-16
834,1515536,2011-02-16,2011-02-16
835,1031699,1999-02-16,
836,1594313,2012-02-16,2012-02-16
837,644079,2008-02-16,
838,1378087,1996-02-16,1996-02-16
839,1320406,1999-02-16,1999-02-16
840,1257391,2002-02-16,2002-02-16
841,1394655,1996-02-16,1996-02-16
842,1499376,2011-02-16,
843,1516963,2011-02-16,2011-02-16
844,1049050,2002-02-16,
845,782300,1994-02-16,1994-02-16
846,400734,2003-02-16,
847,181072,1992-02-16,1992-02-16
848,801303,1999-02-16,
849,1839566,2015-02-18,2015-02-18
850,945869,1997-02-18,
851,1512622,2011-02-18,2011-02-19
852,1685909,2013-02-18,2013-02-18
853,896960,2002-02-18,
854,778644,1992-02-18,1992-02-18
855,1251981,2002-02-19,2002-02-19
856,1393477,1996-02-19,1996-02-19
857,444296,2007-02-19,
858,1155696,2004-02-19,2004-02-19
859,1750404,2014-02-19,2014-02-19
860,1247156,2001-02-19,2001-02-19
861,1385746,1993-02-19,1993-02-19
862,422401,2005-02-19,
863,1243405,2001-02-19,2001-02-19
864,96964,1997-02-19,1997-02-19
865,421252,2005-02-19,
866,739740,1994-02-19,1994-02-19
867,466756,2004-02-19,
868,1313444,2004-02-19,2004-02-19
869,1580066,2012-02-19,2012-02-19
870,543744,2002-02-19,
871,811515,2004-02-19,
872,1223591,2009-02-19,
873,1482786,2011-02-19,2011-02-19
874,1772606,2014-02-19,2014-02-19
875,734852,1994-02-19,1994-02-19
876,609346,1996-02-19,
877,967197,1996-02-19,
878,835747,2002-02-19,
879,959562,1996-02-19,
880,1149167,2007-02-20,2007-02-20
881,451972,2007-02-20,
882,73897,1994-02-20,1994-02-20
883,987575,2000-02-20,
884,881555,1999-02-20,
885,1429554,1994-02-20,
886,986950,2000-02-20,
887,1240899,2000-02-20,2000-02-20
888,1058162,2004-02-20,
889,1304192,2007-02-20,2007-02-20
890,1236986,2000-02-20,2000-02-20
891,695613,1996-02-20,1996-02-20
892,779734,1995-02-20,1995-02-20
893,421326,2005-02-20,
894,908441,1998-02-20,
895,425126,2005-02-20,
896,927738,2002-02-20,
897,787996,1995-02-20,
898,1541042,2010-02-20,
899,80904,1995-02-20,1995-02-20
900,179886,1995-02-20,1995-02-20
901,1507335,2011-02-20,2011-02-20
902,782982,1992-02-20,1992-02-20
903,781088,1992-02-20,1992-02-20
904,1706551,2005-02-20,
905,1490676,2011-02-20,2011-02-20
906,1706518,2005-02-20,
907,1786710,2014-02-20,2014-02-21
908,453295,2008-02-20,
909,52577,1992-02-20,1992-02-20
910,1431445,1994-02-20,
911,1220833,2010-02-21,
912,665887,2009-02-21,
913,517386,2006-02-21,
914,564424,2004-02-21,
915,1155760,2004-02-21,2004-02-21
916,1207071,2010-02-21,
917,1398501,1997-02-21,1997-02-21
918,587212,2009-02-21,
919,1688489,2013-02-21,2013-02-21
920,400740,2003-02-21,
921,1366462,2010-02-21,
922,872478,1998-02-21,
923,1057734,2004-02-21,
924,694990,1995-02-21,1995-02-21
925,885836,1997-02-21,
926,408580,2009-02-21,
927,1155747,2004-02-21,2004-02-21
928,592506,2006-02-21,
929,408147,2009-02-21,
930,1416787,1994-02-21,1994-02-21
931,1675073,2013-02-21,2013-02-21
932,535474,2009-02-21,
933,1162410,2005-02-21,2005-02-21
934,1506407,2011-02-21,
935,52691,1992-02-21,1992-02-21
936,1025684,1997-02-21,
937,810079,2004-02-21,
938,1155799,2004-02-21,2004-02-21
939,1789952,2015-02-21,2015-02-21
940,476848,2006-02-22,
941,576895,2007-02-22,
942,1622852,2012-02-22,2012-02-22
943,665486,2009-02-22,
944,850999,2000-02-22,
945,1774593,2014-02-22,2014-02-22
946,1616710,2012-02-22,2012-02-22
947,862196,1999-02-22,
948,413948,2006-02-22,
949,1119806,2000-02-22,
950,1629117,2012-02-22,
951,1166010,1997-02-22,1997-02-22
952,1531355,2009-02-22,
953,811336,2004-02-22,
954,1501850,2011-02-22,2011-02-22
955,1706647,2005-02-22,
956,1421675,2009-02-22,
957,1326153,1992-02-22,1992-02-22
958,375202,2002-02-22,
959,198978,1999-02-22,1999-02-22
960,1326020,1992-02-22,1992-02-22
961,584758,2004-02-22,
962,866970,2002-02-23,
963,93170,1996-02-23,1996-02-23
964,833223,2001-02-23,
965,458010,2009-02-23,
966,173817,1995-02-23,1995-02-23
967,1761894,2014-02-23,
968,1706748,2005-02-23,
969,831408,2001-02-23,
970,1489231,2011-02-23,2011-02-23
971,834883,2002-02-23,
972,934744,2002-02-23,
973,613543,1999-02-23,
974,1570590,2012-02-23,2012-02-23
975,1049919,2002-02-23,
976,891104,1999-02-23,
977,1615755,2012-02-23,2012-02-23
978,886820,1998-02-23,
979,406679,2004-02-23,
980,476901,2006-02-23,
981,740737,1993-02-23,1993-02-23
982,451915,2007-02-23,
983,1484640,2011-02-23,2011-02-23
984,1054503,2003-02-23,
985,1714276,2007-02-23,
986,831429,2001-02-23,
987,192938,1998-02-23,1998-02-23
988,876587,1999-02-23,
989,250110,2009-02-23,2009-02-23
990,864945,2000-02-23,
991,1458475,2011-02-24,2011-02-25
992,1270976,2009-02-24,2009-02-24
993,1397982,1993-02-24,1993-02-24
994,906653,1997-02-24,
995,1774691,2014-02-24,2014-02-24
996,1514274,2011-02-24,2011-02-24
997,707375,1996-02-24,1996-02-24
998,538886,2006-02-24,
999,694913,1995-02-24,1995-02-24
1000,1155810,2004-02-24,2004-02-25
1001,1019076,1996-02-24,
1002,1367667,2009-02-24,
1003,535054,2009-02-24,
1004,1741400,2014-02-24,2014-02-24
1005,1474188,2011-02-24,2011-02-24
1006,1652810,2013-02-24,2013-02-24
1007,1357229,2007-02-24,2007-02-24
1008,836433,2002-02-24,
1009,1383556,1996-02-24,1996-02-24
1010,443928,2007-02-24,
1011,1750994,2014-02-24,2014-02-24
1012,741049,1993-02-24,1993-02-24
1013,1148089,2009-02-24,2009-02-24
1014,533805,2009-02-24,
1015,449885,2007-02-24,
1016,1380779,1993-02-24,1993-02-24
1017,1438578,1996-02-24,
1018,1356420,2007-02-24,2007-02-24
1019,1437556,1996-02-24,
1020,918209,2000-02-24,
1021,1379424,1995-02-24,1995-02-24
1022,930046,2002-02-24,
1023,6943,2006-02-24,2006-02-24
1024,1020887,1996-02-24,
1025,823661,2000-02-24,
1026,946094,1997-02-24,
1027,1603164,2012-02-25,
1028,1379114,1996-02-25,1996-02-25
1029,1251630,2002-02-25,2002-02-25
1030,787225,1995-02-25,
1031,883647,1999-02-25,
1032,1515268,2011-02-25,2011-02-25
1033,1649199,2013-02-25,2013-02-25
1034,135144,2001-02-25,2001-02-25
1035,1027454,1998-02-25,
1036,727869,1996-02-25,1996-02-25
1037,847343,2000-02-25,
1038,1439009,1996-02-25,
1039,1362385,1995-02-25,1995-02-25
1040,1599223,2012-02-25,2012-02-25
1041,242212,1996-02-25,1996-02-25
1042,1436307,1996-02-25,
1043,104083,1998-02-25,1998-02-25
1044,1431074,1994-02-25,
1045,903457,2000-02-25,
1046,1365856,2010-02-25,
1047,609252,1996-02-25,
1048,135832,2001-02-25,2001-02-27
1049,1605239,2012-02-25,2012-02-25
1050,419945,2003-02-25,
1051,1706841,2005-02-25,
1052,1362605,1996-02-25,1996-02-25
1053,1005352,1993-02-25,
1054,694575,1995-02-25,1995-02-25
1055,1484624,2011-02-25,2011-02-25
1056,1435139,1995-02-25,
1057,726784,1996-02-25,1996-02-25
1058,607494,1995-02-25,
1059,1018128,1996-02-25,
1060,1306880,2006-02-25,2006-02-25
1061,479280,2008-02-25,
1062,918543,2000-02-25,
1063,124727,2000-02-25,2000-02-25
1064,1322954,1997-02-25,1997-02-25
1065,1236249,2000-02-26,2000-02-26
1066,928387,2002-02-26,
1067,636649,2007-02-26,
1068,758914,2001-02-26,2001-02-26
1069,1038528,2000-02-26,
1070,425034,2005-02-26,
1071,733682,1995-02-26,1995-02-26
1072,543767,2002-02-26,
1073,1049163,2002-02-26,
1074,1394386,1996-02-26,1996-02-26
1075,1816315,2015-02-26,2015-02-26
1076,1019732,1996-02-26,
1077,1740357,2014-02-26,
1078,1014818,1995-02-26,
1079,602116,2002-02-26,
1080,1043289,2001-02-26,
1081,564447,2004-02-26,
1082,1277367,2002-02-26,2002-02-26
1083,911889,1999-02-26,
1084,1531692,2009-02-26,
1085,387323,2004-02-26,
1086,888573,1999-02-26,
1087,1048285,2002-02-26,
1088,1438269,1996-02-26,
1089,1031621,1999-02-26,
1090,1720593,2011-02-26,
1091,855730,2001-02-26,
1092,912791,1999-02-26,
1093,965666,1995-02-26,
1094,695072,1995-02-26,1995-02-26
1095,976811,1997-02-26,
1096,845149,1999-02-26,
1097,1483081,2011-02-26,2011-02-26
1098,468502,2004-02-26,
1099,264380,2005-02-26,2005-02-26
1100,1018007,1995-02-26,
1101,821022,2007-02-26,
1102,845916,1999-02-26,
1103,1253061,2002-02-27,2002-02-27
1104,738799,1994-02-27,1994-02-27
1105,879653,1999-02-27,
1106,1419386,1996-02-27,1996-02-27
1107,1317934,2001-02-27,2001-02-27
1108,993005,2000-02-27,
1109,728396,1996-02-27,1996-02-27
1110,1260345,2002-02-27,2002-02-27
1111,1302460,2007-02-27,2007-02-27
1112,1531733,2009-02-27,
1113,731325,1995-02-27,1995-02-27
1114,566473,2005-02-27,
1115,468388,2004-02-27,
1116,636686,2007-02-27,
1117,930102,2002-02-27,
1118,1418127,1996-02-27,1996-02-27
1119,697663,1996-02-27,1996-02-27
1120,972544,1992-02-27,
1121,408372,2009-02-27,
1122,576926,2007-02-27,
1123,1254231,2002-02-27,2002-02-27
1124,1437082,1996-02-27,
1125,1576132,2012-02-27,2012-02-27
1126,626457,2006-02-27,
1127,516738,2006-02-27,
1128,1185109,2010-02-27,
1129,646776,2008-02-27,
1130,452082,2007-02-27,
1131,1484659,2011-02-27,2011-03-01
1132,468387,2004-02-28,
1133,629943,2006-02-28,
1134,892305,2000-02-28,
1135,1710837,2006-02-28,
1136,515884,2006-02-28,
1137,468885,2004-02-28,
1138,747958,1992-02-28,1992-02-28
1139,888748,1999-02-28,
1140,1149375,2007-02-28,2007-02-28
1141,1268105,2007-02-28,2007-02-28
1142,517981,2006-02-28,
1143,540517,2004-02-28,
1144,1255184,2002-02-28,2002-02-28
1145,248086,2006-02-28,2006-02-28
1146,530200,2008-02-28,
1147,568770,2007-02-28,
1148,386666,2008-02-28,
1149,978654,1999-02-28,
1150,241265,1994-02-28,1994-02-28
1151,1751299,2014-02-28,2014-02-28
1152,963172,1993-02-28,
1153,530199,2008-02-28,
1154,435415,2006-02-28,
1155,468558,2004-02-28,
1156,358261,2008-02-28,2008-02-28
1157,693741,1994-02-28,1994-02-28
1158,387309,2004-02-28,
1159,446618,2007-02-28,
1160,129205,2000-02-28,2000-02-28
1161,1257796,2002-02-28,2002-02-28
1162,643496,2008-02-28,
1163,1163407,2004-02-29,2004-02-29
1164,744088,1992-02-29,1992-02-29
1165,1313750,2004-02-29,2004-02-29
1166,1769772,2014-03-01,2014-04-25
1167,574108,2006-03-01,
1168,426885,2004-02-29,
1169,930127,2002-03-01,
1170,983655,1999-03-01,
1171,1363585,1996-02-29,1996-02-29
1172,480931,2006-03-01,
1173,636887,2007-03-01,
1174,1508563,2011-03-01,2011-03-01
1175,902082,1999-03-01,
1176,375398,2006-03-01,
1177,1228307,2009-03-01,2009-03-01
1178,1173076,1999-03-01,1999-03-01
1179,427306,2004-02-29,
1180,1162429,2005-03-01,2005-03-01
1181,1315152,2002-03-01,2002-03-01
1182,789076,1992-02-29,
1183,1716384,2009-03-01,
1184,618889,2006-03-01,
1185,922473,2001-03-01,
1186,1047785,2002-03-01,
1187,595801,2006-03-01,
1188,411020,2005-03-02,
1189,877042,1999-03-02,
1190,784043,1992-03-01,
1191,1383922,1996-03-01,1996-03-01
1192,1045726,2001-03-02,
1193,596052,2006-03-02,
1194,455127,2008-03-01,
1195,907408,1998-03-02,
1196,1772646,2014-03-02,2014-03-02
1197,1344500,2002-03-02,2002-03-02
1198,351367,2002-03-02,
1199,911058,1999-03-02,
1200,554533,1999-03-02,
1201,1390259,1997-03-02,1997-03-02
1202,1046506,2001-03-02,
1203,387350,2004-03-01,
1204,632111,2006-03-02,
1205,1167569,1998-03-02,1998-03-02
1206,1864057,2001-03-02,
1207,1629241,2012-03-01,
1208,515085,2006-03-02,
1209,919460,2000-03-01,
1210,1421736,2009-03-02,
1211,913674,1999-03-02,
1212,1263337,2006-03-02,2006-03-02
1213,912112,1999-03-02,
1214,1022503,1997-03-02,
1215,249297,2009-03-02,2009-03-02
1216,787465,1992-03-01,
1217,1710968,2006-03-02,
1218,910464,1999-03-02,
1219,563708,2004-03-01,
1220,1006048,1993-03-02,
1221,826417,2000-03-01,
1222,250840,2006-03-02,2006-03-02
1223,1410655,1992-03-02,1992-03-02
1224,1183883,2010-03-03,
1225,998302,1992-03-02,
1226,803299,2000-03-02,
1227,823223,2007-03-03,
1228,802822,2000-03-02,
1229,361714,1997-03-03,1997-03-04
1230,893454,2000-03-02,
1231,626687,2006-03-03,
1232,1506047,2011-03-03,2011-03-03
1233,1408038,1992-03-02,1992-03-02
1234,910289,1999-03-03,
1235,1021385,1996-03-02,
1236,700960,1994-03-03,1994-03-03
1237,1440141,1996-03-02,
1238,627920,2006-03-03,
1239,1160422,2006-03-03,2006-03-03
1240,1392526,1992-03-02,1992-03-02
1241,918349,2000-03-02,
1242,433287,2004-03-02,
1243,1414104,1997-03-03,1997-03-03
1244,1517147,2011-03-03,2011-03-04
1245,422658,2005-03-03,
1246,1376967,1994-03-03,1994-03-03
1247,513604,2006-03-03,
1248,406012,2004-03-02,
1249,822444,2007-03-03,
1250,1326060,1992-03-02,1992-03-02
1251,1219289,2010-03-03,2010-03-03
1252,413588,2006-03-03,
1253,452197,2008-03-02,
1254,597046,2008-03-02,
1255,1395806,1996-03-03,1996-03-03
1256,1711024,2006-03-04,
1257,1503923,2011-03-04,2011-03-04
1258,513607,2006-03-04,
1259,516748,2006-03-04,
1260,453424,2008-03-03,
1261,516401,2006-03-04,
1262,471426,2006-03-04,
1263,544628,2002-03-04,
1264,1551720,2011-03-04,
1265,1834119,2015-03-04,2015-03-04
1266,1375611,1996-03-03,1996-03-03
1267,644121,2008-03-03,
1268,1380260,1995-03-04,1995-03-04
1269,1605457,2012-03-03,2012-03-03
1270,843045,1999-03-04,
1271,888442,1998-03-04,
1272,563526,2009-03-04,
1273,1326063,1992-03-03,1992-03-03
1274,835470,2002-03-04,
1275,746688,1992-03-03,1992-03-03
1276,1417344,1992-03-03,1992-03-03
1277,515988,2006-03-04,
1278,179179,1999-03-04,1999-03-04
1279,1038703,2000-03-03,
1280,1279897,2009-03-04,2009-03-04
1281,629960,2006-03-04,
1282,530344,2008-03-03,
1283,816750,2006-03-04,
1284,1783933,2014-03-04,
1285,816353,2006-03-04,
1286,746872,1992-03-03,1992-03-03
1287,597065,2008-03-03,
1288,513748,2006-03-04,
1289,678999,2008-03-03,
1290,1160811,2006-03-04,2006-03-04
1291,540844,2004-03-03,
1292,1229116,2010-03-04,2010-03-05
1293,723901,1997-03-04,
1294,1365153,2010-03-05,
1295,1465175,2011-03-05,2011-03-05
1296,1248959,2001-03-05,2001-03-05
1297,858690,2002-03-05,
1298,735156,1994-03-05,1994-03-05
1299,707685,1996-03-04,1996-03-04
1300,1156216,2005-03-05,2005-03-05
1301,198984,1999-03-05,1999-03-05
1302,878793,1999-03-05,
1303,538433,2006-03-05,
1304,1265928,2009-03-05,2009-03-05
1305,1239411,2000-03-04,2000-03-04
1306,308764,2007-03-05,2007-03-05
1307,1352259,2000-03-04,2000-03-04
1308,1834123,2015-03-05,2015-03-05
1309,363904,2000-03-04,
1310,1010759,1994-03-05,
1311,1551775,2011-03-05,
1312,1010499,1994-03-05,
1313,778392,1994-03-05,1994-03-05
1314,1751586,2014-03-05,2014-03-05
1315,727922,1996-03-04,1996-03-04
1316,1288840,2009-03-05,2009-03-05
1317,1037466,2000-03-04,
1318,1440148,1996-03-04,
1319,1438279,1996-03-04,
1320,974405,1994-03-05,
1321,1629331,2012-03-04,
1322,1682765,2013-03-05,
1323,926660,2002-03-05,
1324,1707264,2005-03-05,
1325,1415725,1996-03-04,1996-03-04
1326,1404058,1994-03-05,1994-03-05
1327,516574,2006-03-05,
1328,468756,2004-03-04,
1329,1316613,2000-03-04,2000-03-04
1330,1687065,2013-03-05,2013-03-05
1331,1020394,1996-03-04,
1332,1477987,2011-03-05,2011-03-05
1333,979734,1993-03-05,
1334,1220953,2010-03-06,
1335,1385074,1996-03-05,1996-03-05
1336,530358,2008-03-05,
1337,784643,1994-03-06,
1338,1019742,1996-03-05,
1339,1461603,2011-03-06,2011-03-08
1340,830311,2000-03-05,
